1.526206594642536718e+00, 7.018248003933040380e+00, 7.173162741558209987e+00, 6.311752725439504275e+00, 6.043900406852179330e+00, 5.865077965935431514e+00, 8.349789749743070644e+00, 7.665532702008700738e+00, 7.385337525201599362e+00, 5.900401077230339020e+00, 1.145708530842879380e+00, 1.000000000000000000e+00
4.852309086537908378e+00, -6.630741617788293851e-01, -1.304235409858665484e+00, -3.407257696841003991e-02, -5.110039416824854186e-01, -6.021410724400446668e-01, -3.506303727554440641e-01, 4.251265259688552511e-01, -3.547876133245253527e-01, -2.941380223765550639e-01, 1.055689979997262329e+00, 0.000000000000000000e+00
4.436283609376795667e+00, 3.370936047388301660e+00, 4.024038707154347527e+00, 3.607234020672508201e+00, 3.285335469507268069e+00, 3.944588079658072566e+00, 4.154371938369842532e+00, 3.607476292872681789e+00, 3.901477427541044207e+00, 3.097118713721912719e+00, -2.810062531615325349e-02, 0.000000000000000000e+00
4.737507219647111967e+00, 2.664735254446189749e+00, 2.745094622048197763e+00, 2.909207223428568856e+00, 2.442366359038799839e+00, 2.804492684326382879e+00, 2.995453545384752836e+00, 3.546215356541264185e+00, 3.369167983665536603e+00, 2.701508569715264318e+00, -6.079642995271823391e-01, 0.000000000000000000e+00
3.782284773807631062e+00, 5.454196828997068813e-01, 2.512176837365657001e+00, 2.751662867158633397e+00, 9.876643056295026923e-01, 3.371830722762803489e+00, 1.275428547266608259e+00, 9.497805109402972512e-01, 3.242146142879557935e+00, 1.564010560585327170e+00, -7.519922546354022019e-01, 0.000000000000000000e+00
1.810606800709022135e+00, 5.075115912514977623e+00, 3.803025725776514321e+00, 4.106144609502781151e+00, 4.484673237203171681e+00, 3.393611488397103138e+00, 3.410721524958270301e+00, 4.010925775879830013e+00, 3.671694197920880143e+00, 3.762792517200766351e+00, 1.329721532813091939e-02, 0.000000000000000000e+00
6.727037946069581054e+00, 4.326953008982130200e+00, 3.825906993841429404e+00, 4.210710421529571867e+00, 4.392972291155444076e+00, 5.331544305419086527e+00, 3.998802747282083292e+00, 5.310423559487919221e+00, 4.848691423648257448e+00, 3.809676871507748253e+00, -1.423167825328977454e+00, 1.000000000000000000e+00
1.967043840721953707e+00, 4.877268243604531150e+00, 7.254190151698955091e+00, 5.851066062637082510e+00, 6.094674391075280084e+00, 5.756740204492300172e+00, 5.966436164223144267e+00, 7.294952463778622942e+00, 6.660812684180484666e+00, 6.946097300037049393e+00, -1.743718508233734754e-01, 1.000000000000000000e+00
2.696144718928402018e+00, 4.311979992507469106e+00, 4.458096218247327158e+00, 5.220165649098543525e+00, 3.882736478778264999e+00, 4.532118686230166560e+00, 4.647932746523196101e+00, 4.415220017502481831e+00, 5.060679625357009215e+00, 5.004445845364868362e+00, -7.335557089870237135e-01, 1.000000000000000000e+00
7.705740907318063826e+00, 5.808659102115611539e+00, 3.461314006772175489e+00, 4.509464919121020543e+00, 4.854664134773325479e+00, 4.313997810190186577e+00, 4.147944239685720902e+00, 5.554788617331515965e+00, 4.440054492320143709e+00, 4.565997926443905897e+00, -1.541323701579626393e+00, 1.000000000000000000e+00
3.405310118021481092e+00, 1.006441434163153570e+00, 1.216282651317340147e+00, 1.047884453085007994e+00, 3.740471432196690316e-01, 1.542622769829216534e+00, 4.474375675389024032e-01, 3.457783446746621081e+00, 9.198444718850313784e-01, 1.376866498308895181e+00, -2.812512764396043474e-01, 0.000000000000000000e+00
5.582506437944588562e+00, 5.696447366253203803e+00, 4.539496786348398594e+00, 5.430337128060058305e+00, 4.096296670348876567e+00, 5.089805310897150825e+00, 5.564294647359277590e+00, 6.592660694321616610e+00, 6.133486914123984945e+00, 5.548264460712892365e+00, -1.210484849920419270e+00, 1.000000000000000000e+00
9.309296724177876570e+00, 4.621473077048603884e+00, 5.402725488530708553e+00, 7.001658394220537041e+00, 5.450667556412764903e+00, 4.919862489040045972e+00, 6.939503493282193958e+00, 5.163723387163813072e+00, 5.496666494477283393e+00, 6.447652731980642926e+00, 1.129941369852357713e+00, 1.000000000000000000e+00
4.068449662357111585e+00, 4.217775280626772982e+00, 4.816556711432129489e+00, 4.831975216132112116e+00, 4.102049315721109757e+00, 4.075687808227158371e+00, 2.453078508524469292e+00, 4.011890352739191812e+00, 3.861596421298489901e+00, 4.391496472285957964e+00, 2.877135825230240918e-01, 1.000000000000000000e+00
4.447243554170965396e+00, 3.641011429069446859e+00, 4.185455744871807937e+00, 3.766799819017800477e+00, 4.927754287733804972e+00, 3.805594603421753153e+00, 4.780369283913793232e+00, 4.896766075274948449e+00, 4.433459820019602482e+00, 3.296638725773284317e+00, -2.491005097509998989e-01, 1.000000000000000000e+00
8.140842531457952447e-01, 2.751870018563188580e+00, 2.022777446977932048e+00, 1.665416602361753373e+00, 2.054973931612311233e+00, 4.744666621736017831e-01, 1.936571792033273898e+00, 3.039554839178741474e+00, 2.183863385427357251e+00, 1.537725263884010651e+00, -5.930288481773002829e-01, 0.000000000000000000e+00
1.167126345502501383e+00, 8.066511778796309429e+00, 6.052183800439779660e+00, 7.817456153123616858e+00, 6.873206807817128450e+00, 6.972538337809083053e+00, 5.188166970952270418e+00, 6.764903134339968815e+00, 6.587471698949147303e+00, 5.920091535197349764e+00, 1.026317071464396768e+00, 1.000000000000000000e+00
4.911510601494086359e+00, 4.785743196827070278e-01, 1.357227331658386049e+00, 1.537709178258764631e+00, 2.498421412761530291e+00, 1.746954142318073888e+00, 1.373115404023678821e+00, 9.854309911956264934e-01, 6.500601590695831433e-01, 1.502678007029663920e+00, -5.301859227430659738e-01, 0.000000000000000000e+00
3.603698192816274570e+00, 2.210780648729243403e+00, 1.933686916074306428e+00, 1.136607907878952606e+00, 1.427440948287288514e+00, 3.382339191236471976e-01, -1.132379837570454129e-01, 9.846057240576673308e-01, 1.037811889611333527e+00, 2.522594078288817876e-01, 5.249802896188128509e-02, 0.000000000000000000e+00
2.763388133056377871e+00, 5.115602370105302832e+00, 4.651376480590134754e+00, 5.253705753923432198e+00, 5.441071585436861646e+00, 5.518960783761207800e+00, 5.409391844924698489e+00, 4.670541044038710510e+00, 4.720586043900953044e+00, 5.706815985923764600e+00, -1.571282890678536992e+00, 1.000000000000000000e+00
7.687707539169870152e+00, 2.786515374181559146e+00, 2.423223359249457864e+00, 2.694283649872859066e+00, 4.436975488323354533e+00, 2.558305215751326411e+00, 3.027552671616335900e+00, 4.043092904096852180e+00, 2.423478996018097131e+00, 2.165819090491089227e+00, -2.754530119256756171e-01, 0.000000000000000000e+00
2.199235394155267365e+00, 2.414631775658254043e+00, 3.777770100122713526e+00, 2.797546138336990396e+00, 3.243370532047234800e+00, 3.126130715591532550e+00, 3.416917537749606382e+00, 3.049913434568968462e+00, 2.312060360988770213e+00, 3.228170663007806862e+00, -6.386018287089829659e-01, 0.000000000000000000e+00
