4.483895959187005786e+00, 3.240170143255662882e+00, 2.434014675602348188e+00, 1.924392016707267228e+00, 3.118216067187528306e+00, 2.411678741923723113e+00, 1.734506903511478182e+00, 2.598206403775669582e+00, 4.999551763315396080e+00, 3.552754590835083270e+00, 3.157375284481495292e+00, 1.880640475739055795e+00, 2.628118703237418252e+00, 3.097477160019062481e+00, 1.862947812517452117e+00, -6.714763538128981635e-01, 0.000000000000000000e+00
7.327617505432577616e+00, 4.989972030048644314e+00, 3.825507627955003098e+00, 5.049677657616488347e+00, 4.095484408100368512e+00, 5.105570064252318296e+00, 5.447442704785767198e+00, 5.356540813919822952e+00, 4.312983752922948888e+00, 5.561793334172634218e+00, 4.959496419040579696e+00, 3.924369017190159514e+00, 4.958442757263280321e+00, 4.289830633073078658e+00, 3.578358747126387129e+00, -1.295092252728342830e+00, 1.000000000000000000e+00
3.285726116858024959e+00, 1.583029862501351470e+00, 2.497965130198498862e+00, 2.340094883296241157e+00, 1.121639697910262523e+00, 1.674987907425968814e+00, 1.940640611957145101e+00, 2.049145002758065992e+00, 1.531075172526829675e+00, 2.058348729912286679e+00, 1.716510695751835680e+00, 1.650806063226299525e+00, 1.825998316652026165e+00, 2.763949320120973496e+00, 2.252162437417835505e+00, -7.046277990225038312e-01, 0.000000000000000000e+00
4.375421799595882177e+00, 3.828270780159097608e+00, 5.166795364923454592e+00, 5.402722023517350536e+00, 4.005041866772613979e+00, 3.894382350073005927e+00, 5.272714175695146999e+00, 6.152208345030075520e+00, 5.596652530154416993e+00, 5.637899239578201716e+00, 5.225896964173577075e+00, 4.568152807378437430e+00, 4.905222023202703951e+00, 4.287189499783708335e+00, 6.009627450328345333e+00, -1.449317176908337501e+00, 1.000000000000000000e+00
2.915783774038139597e+00, 3.403962048061598189e+00, 4.843438087719118990e+00, 4.415108886273130473e+00, 3.547346679035235262e+00, 4.598222471996406213e+00, 5.142904333930701455e+00, 5.053108592636415430e+00, 5.113958087683295517e+00, 5.773982834573114786e+00, 4.668441353494688251e+00, 4.112702454345301462e+00, 5.767831063693233062e+00, 3.796592514573546850e+00, 4.574510864092016682e+00, -1.198140251792173983e+00, 1.000000000000000000e+00
5.499646493496264554e+00, 6.489670243032234609e+00, 5.112508766893906653e+00, 6.022889533052417477e+00, 7.145709797626999205e+00, 7.492388149707146283e+00, 6.741012720278433790e+00, 6.507554307989304121e+00, 6.946781862852709821e+00, 6.450017842558682268e+00, 7.159268322397757345e+00, 6.050270626322402201e+00, 6.506161478962550149e+00, 6.427323695694971306e+00, 6.188700273217655479e+00, 1.807028012471112000e+00, 1.000000000000000000e+00
2.768680989134758352e+00, 1.016718303963676462e+00, 1.967001971510438096e+00, 1.608373601551554621e+00, 3.912115204149131387e-01, 5.067329904134889595e-01, 2.644811154434032474e-01, 1.702922534717048464e-01, 2.302737096007455797e+00, 1.498605643153018363e+00, 3.343228868704151147e-01, 1.658374217992276467e+00, 1.139018772156592085e+00, 5.369125180057920943e-01, -3.435719480097576550e-01, 2.330094363380670885e-01, 0.000000000000000000e+00
6.414720516207740530e+00, 2.843373041359231301e+00, 2.850983458367427836e+00, 3.117136498090156138e+00, 2.433272726549534415e+00, 2.728712218158962255e+00, 3.640112231009757782e+00, 2.769322092819235248e+00, 3.910914838151775097e+00, 1.600479335956149995e+00, 2.791829825286637146e+00, 1.708957979521117387e+00, 4.068045876336097599e+00, 2.994808036045200517e+00, 3.141984450029857268e+00, -5.473035277626736583e-01, 0.000000000000000000e+00
2.841060229891450906e+00, 4.396289627777766995e+00, 4.758843131543059712e+00, 5.180474741474530909e+00, 3.461093938792118685e+00, 3.879801273568696640e+00, 5.087519543339833916e+00, 4.668397255418054392e+00, 3.309788573659305122e+00, 3.750544223090881424e+00, 5.340174307455548330e+00, 4.087128557995405309e+00, 3.566887558916185696e+00, 4.261392558128092922e+00, 3.195400208264647546e+00, 8.951742492441017163e-03, 1.000000000000000000e+00
7.161364389599295777e+00, 1.122549739822014558e+00, 2.412823709436433539e+00, 1.650878722797191056e+00, 1.555142030801953013e+00, 1.592524748393594702e+00, 1.720710688802431498e+00, 9.077071505046645505e-01, 2.115566986106091285e+00, 9.974077442599051935e-01, 3.086869118844635107e+00, 1.631346102167073209e+00, 1.656403388899916784e+00, 1.350444174416999932e+00, 1.876956209340572723e+00, -6.716352506153525637e-01, 0.000000000000000000e+00
4.049271154070702927e+00, 5.676996189757498534e+00, 5.020152390540483900e+00, 5.823503246902439479e+00, 5.385413746301130899e+00, 5.199602980624790760e+00, 5.803025593365054746e+00, 5.397815312081162276e+00, 5.567580122407997933e+00, 5.530270804391618000e+00, 6.319052182469324208e+00, 5.625816211542526091e+00, 5.227327329620695906e+00, 5.807121304254516225e+00, 4.739338946210621017e+00, -1.238609436647731377e+00, 1.000000000000000000e+00
1.959280924298052451e+00, 3.239029266816576769e+00, 3.397879409819010377e+00, 3.581472541226479400e+00, 3.284412682829979779e+00, 2.759575329304852165e+00, 4.011117976801416241e+00, 2.974723279539698950e+00, 6.214249787656331847e+00, 2.505359062797965830e+00, 3.490047076030204476e+00, 3.143389512654437556e+00, 4.518533709796883180e+00, 5.279050151267496105e+00, 5.011871242117540426e+00, -7.591471108291157621e-02, 0.000000000000000000e+00
1.580973248962266986e+00, 2.463133041740211304e+00, 1.841669005207672516e+00, 1.745436449589072847e+00, 1.131301014337591671e+00, 1.888749677758149392e+00, 2.960051358022482759e+00, 1.770353395081944559e+00, 2.933556500294224101e+00, 2.002076589444350851e+00, 1.228434896004964028e+00, 2.878808150526517728e+00, 1.769514959684796551e+00, 2.647536874548658936e+00, 2.093564580083626225e+00, -6.914419859400607882e-01, 0.000000000000000000e+00
3.577258983610600129e+00, 3.239630117320021263e+00, 3.627840077872144686e+00, 2.665654137793177725e+00, 2.918651002352055102e+00, 3.684652712380374062e+00, 3.429344173087185421e+00, 1.755784588469364582e+00, 2.532423753050085491e+00, 3.048517311825809983e+00, 2.594790773837067022e+00, 3.470113131479142687e+00, 3.107637185613887354e+00, 3.968990386952359284e+00, 2.870828038169717544e+00, -4.541078980546622290e-01, 0.000000000000000000e+00
1.922673279301378102e+00, 3.060074529706307889e+00, 2.495214400876906602e+00, 2.950343647113216061e+00, 1.436844624306131912e+00, 2.879485316455006050e+00, 2.561838961812446414e+00, 2.324116004002318103e+00, 1.681315000226950129e+00, 1.967309317762910847e+00, 2.822666865881692466e+00, 4.267093706735491487e+00, 2.899199381403419373e+00, 1.054860464069434567e+00, 2.551928233351843822e+00, -7.589303137605327709e-01, 0.000000000000000000e+00
3.196357714689124663e+00, 3.438677340971009855e+00, 1.360490511854974827e+00, 1.717745591943105499e+00, 2.448061739835863726e+00, 2.138858566458873511e+00, 2.452187056087096195e+00, 2.747155547812910825e+00, 2.236739488063834713e+00, 1.683866545864794340e+00, 1.998057467051648661e+00, 3.145566898538523226e+00, 3.069097964891650321e+00, 2.262183087784726432e+00, 3.546066324435880102e+00, -7.172727843623579735e-01, 0.000000000000000000e+00
4.792817723463862478e+00, 2.261080404345777950e+00, 2.662917576441721668e+00, 3.281604177005337686e+00, 2.818022347215123347e+00, 2.502775865763326113e+00, 1.764934635445925881e+00, 2.225019273364151839e+00, 2.079921197547636602e+00, 2.646058286199720833e+00, 3.549642929650239864e+00, 2.396247131335266012e+00, 2.806397366476287125e+00, 2.363632808767599514e+00, 4.068913847401843142e+00, -7.163884451139002074e-01, 0.000000000000000000e+00
5.656997199362546525e+00, 3.739638036632683349e+00, 4.138640681143308520e+00, 5.427449941710055015e+00, 3.571814575727426000e+00, 5.610186103840710814e+00, 5.129157952515115859e+00, 4.512269217304077706e+00, 4.585367957041829534e+00, 5.257147300129996204e+00, 4.802727285625895348e+00, 4.114661724879744575e+00, 4.825172276168771646e+00, 6.069729873073299586e+00, 3.725537872986639965e+00, -1.292984184833200212e+00, 1.000000000000000000e+00
5.837157068495723244e+00, 4.018012081385405665e+00, 3.787249109783695999e+00, 4.733084519462789963e+00, 4.442656678331033504e+00, 4.591382885983263940e+00, 3.773728984899233474e+00, 3.106054265753063426e+00, 4.217111641372382813e+00, 4.107881478709627388e+00, 3.926479522526170385e+00, 3.008304518210221268e+00, 4.187363726232330663e+00, 2.902152968531153121e+00, 4.188765033139402405e+00, 3.600397073081345600e-01, 1.000000000000000000e+00
4.389091321959797121e+00, 4.475133513672947316e+00, 4.612173561043776182e+00, 4.290457981806206078e+00, 3.772983337137877147e+00, 4.963108509451520156e+00, 4.396183804634973491e+00, 3.617473701093449456e+00, 5.715453267380912195e+00, 5.164334517212292752e+00, 5.473984085014664380e+00, 4.059479853423220597e+00, 4.072584759807256205e+00, 5.097858019314076117e+00, 4.817722619485262925e+00, -9.549220168816900944e-01, 1.000000000000000000e+00
4.736772662229462583e+00, 5.528883088627928544e+00, 5.482802230239735231e+00, 7.531422330591587944e+00, 5.424024358245333133e+00, 5.735818512374798672e+00, 6.264083191885296387e+00, 5.833252448644925536e+00, 5.138344671542921738e+00, 5.833637588813899377e+00, 6.093963359278534497e+00, 5.396875492936933583e+00, 5.670662830841032509e+00, 5.829634577877499169e+00, 5.512618351061041366e+00, -8.385833746696280677e-02, 1.000000000000000000e+00
3.426318989709389751e+00, 1.833867381383491590e-02, 2.047882915293294914e+00, 5.203881178767710836e-02, -2.530420191060356316e-01, -1.889720074771448211e-01, -3.878445613790741930e-01, 1.521224847887971521e+00, -5.833500054993745465e-02, -4.154106667171024725e-01, 2.250906201087214953e-01, 7.707289849330356546e-02, -9.965738095905098959e-01, 1.061034506894205531e+00, -2.922574171047509495e-01, 8.299343943571727555e-01, 0.000000000000000000e+00
5.908980310223679311e-01, 3.826750409565643274e+00, 5.974747774516029786e+00, 5.137264006742142897e+00, 6.743528593143985006e+00, 5.187170740984848649e+00, 5.030834674095706838e+00, 4.385228051594049603e+00, 5.085455094434756518e+00, 6.253619532630354527e+00, 4.349895259322450691e+00, 6.382349885786229748e+00, 6.004444292467734812e+00, 5.479893379468483872e+00, 5.875354929128000059e+00, -1.591622354570413345e+00, 1.000000000000000000e+00
3.715136343940924402e+00, 3.285497417987285562e+00, 2.846124472005987727e+00, 4.914448999840537624e+00, 4.958441124228407659e+00, 4.426946806924044964e+00, 4.461988752462899832e+00, 4.290073203645194511e+00, 4.766639876730727643e+00, 3.886005726256696935e+00, 3.681407825035116765e+00, 5.162558429875100607e+00, 3.752380741647470153e+00, 4.603447673117247341e+00, 5.240091409614904272e+00, -5.628755361509154564e-01, 1.000000000000000000e+00
1.554618589026985465e+00, 6.468534346841558147e+00, 5.527867271453719589e+00, 7.043913966180523900e+00, 7.677572857306463661e+00, 5.772912078476207576e+00, 6.688382873956337349e+00, 7.209448141673776789e+00, 6.160492848763203355e+00, 7.369447427323177813e+00, 6.184006480504088188e+00, 6.826125458361417486e+00, 7.498540013057096054e+00, 7.049044232305383240e+00, 5.797930480425810273e+00, 1.489429797940182487e+00, 1.000000000000000000e+00
2.878264188247600774e+00, 3.014464052504026270e+00, 2.521496833425478812e+00, 2.372088944249837184e+00, 2.738021638757603515e+00, 2.459381047886867400e+00, 1.543162827401497239e+00, 2.111374689655387549e+00, 2.439526244377289821e+00, 2.442557029007430991e+00, 2.553409871810364162e+00, 2.910212285451396763e+00, 1.818633958743848478e+00, 1.734722195207555995e+00, 2.292967455359967488e+00, -8.048291969169167892e-01, 0.000000000000000000e+00
5.763804486761250345e+00, 2.883580519505998474e+00, 3.348680478832157359e+00, 4.563784782465377887e+00, 3.516887008535667380e+00, 3.428144207436189195e+00, 4.118982351111592166e+00, 3.554554762160997861e+00, 2.394168768939493042e+00, 2.981303938485835303e+00, 2.924130336549438880e+00, 3.381023731142149380e+00, 4.947590430077831058e+00, 4.215326755489562593e+00, 3.791144717687198629e+00, -4.478439931812057406e-02, 0.000000000000000000e+00
1.140771733867360638e+00, 5.135851475472986039e+00, 2.899330891196387761e+00, 3.540678161987187433e+00, 4.156051703871612268e+00, 4.817979481366082339e+00, 4.848269731245972380e+00, 5.616794211151639793e+00, 3.649962801722210326e+00, 4.821578818099991892e+00, 3.371852508183551755e+00, 4.206671493710716803e+00, 4.337090941496128949e+00, 3.852109340655777814e+00, 3.736901666484423234e+00, 2.898243877094661691e-01, 1.000000000000000000e+00
6.448679681531114483e+00, 3.326582834788314180e+00, 2.377119931505204065e+00, 3.475724902112846237e+00, 3.046179478515209649e+00, 3.461703435105851323e+00, 3.427964697730312871e+00, 2.292912554113215151e+00, 2.976741550705502171e+00, 4.192169219133210056e+00, 1.892704723957277846e+00, 2.732209935064407791e+00, 2.415693623685790214e+00, 2.119656382053987542e+00, 3.056270083644661018e+00, -5.111738616559513559e-01, 0.000000000000000000e+00
4.005858433297451171e-01, 4.372641153345779408e+00, 3.042333671566688658e+00, 5.059934113041935078e+00, 3.385747293760761778e+00, 4.831359493360225521e+00, 3.357538037751109705e+00, 3.600525619457624948e+00, 2.980226463785949242e+00, 3.515942930643129127e+00, 5.069297396037539372e+00, 3.904794068699609877e+00, 3.874195736118327016e+00, 3.955959895715142505e+00, 3.186310267833006193e+00, -1.172357782097836476e-01, 0.000000000000000000e+00
4.001735576808608918e+00, 2.651394947929199830e+00, 2.226847772415313731e+00, 2.304664517286087122e+00, 4.435920816724523874e+00, 3.003554164114104807e+00, 1.675175736723818698e+00, 1.854804080688357448e+00, 2.602368650254488713e+00, 2.446971750150312097e+00, 2.576313458816579249e+00, 2.303240492302863096e+00, 1.926486924139461987e+00, 3.109690725562281433e+00, 2.427268700215972963e+00, -7.886411368288718249e-01, 0.000000000000000000e+00
2.359003136638122111e+00, 1.140594947586985430e+00, -2.030888397537395917e-01, 5.943450907798091265e-01, 2.375939207042660595e+00, 3.490848129151169488e-02, 7.359650322243975751e-01, 1.211916364433265336e+00, 1.024902567593678260e+00, 2.730261131061304525e-01, 3.152774082473452921e-01, 1.431169472431083722e+00, 4.173437172612124435e-01, 6.518625664632025085e-01, 1.278333139000973784e+00, 4.126808959248995379e-01, 0.000000000000000000e+00
4.134151118867563923e+00, 6.822641536904265891e+00, 5.489127999978139272e+00, 5.330295961437308883e+00, 5.492626338335181657e+00, 6.481184651669715358e+00, 5.377081341467545350e+00, 6.315453323319864865e+00, 5.208114006778351346e+00, 5.669023051902975396e+00, 7.458738461840212608e+00, 4.995697354227683462e+00, 5.801348730832050826e+00, 6.294064287750174458e+00, 3.908279032815038967e+00, -7.700464744281990681e-01, 1.000000000000000000e+00
8.047377915578657337e+00, 4.192566921713552830e+00, 3.266910608905567504e+00, 2.801261870155440814e+00, 3.171322697463828444e+00, 3.240803310904932566e+00, 2.854741147596352224e+00, 2.921794762637291321e+00, 2.854006290717748584e+00, 3.875277850710902250e+00, 3.185693077717925981e+00, 2.221467130715449656e+00, 2.604172387954630352e+00, 1.912934481599013470e+00, 3.637579737459018858e+00, -3.120244263869020318e-01, 0.000000000000000000e+00
4.459028818031732122e+00, 7.065188928848666450e+00, 7.601934116847872680e+00, 6.905544610268351313e+00, 8.038323416970509783e+00, 6.566107350157598610e+00, 6.926801724799590332e+00, 7.272976827575590164e+00, 6.802835579612706240e+00, 6.125998142353377141e+00, 8.158637028736389851e+00, 7.481073270923083385e+00, 8.030001670738975861e+00, 5.932735115573429141e+00, 7.191850923680949137e+00, 1.763404571926544762e+00, 1.000000000000000000e+00
3.417127080918002768e+00, 1.467148258422813267e+00, 2.260913356989651568e+00, 2.515812185803819823e+00, 2.048247444302990772e+00, 1.530214575313892933e+00, 2.060437599094377070e+00, 2.897646497305199187e+00, 3.334605634119136575e+00, 2.713885635278789010e+00, 1.312423489581184377e+00, 2.728219763847656409e+00, 1.736955402372053925e+00, 1.260898271855660280e+00, 1.677279157519223851e+00, -7.493004506693687894e-01, 0.000000000000000000e+00
4.574205918913278879e+00, 5.174124968637828559e+00, 6.186225752590524429e+00, 6.258042058766756455e+00, 5.583931498293787321e+00, 6.644498038068983092e+00, 6.367442294006950831e+00, 5.543524898379650345e+00, 6.615303753488701588e+00, 6.252990502299686781e+00, 6.165892370496360186e+00, 5.513699496175336279e+00, 6.320532423160960533e+00, 7.157255969368831572e+00, 6.942274784753022843e+00, 8.237249990080164341e-01, 1.000000000000000000e+00
4.473261399544163908e+00, 5.225352797798237248e+00, 5.062521809832513320e+00, 4.627913111055379503e+00, 4.366313866793543497e+00, 5.832657873161912754e+00, 5.046989361004519559e+00, 5.465381171684071226e+00, 5.637378097637236074e+00, 5.382732487548031131e+00, 4.548879808542095837e+00, 4.848906388186370542e+00, 5.378773774656816720e+00, 4.452981827397866965e+00, 4.854767526335720618e+00, -1.518058713910026114e+00, 1.000000000000000000e+00
2.420270044653554997e+00, 5.133973779419408245e+00, 4.946319994067516213e+00, 6.101302708128957697e+00, 6.050699713160831550e+00, 5.468239909681239297e+00, 4.600351107735578537e+00, 5.430698788015753564e+00, 5.388443210925380811e+00, 6.057735442233743051e+00, 6.307241889146027347e+00, 5.605672358748602591e+00, 5.923499806852261074e+00, 5.999738176496334674e+00, 5.947787778893798283e+00, -1.132550299004960515e+00, 1.000000000000000000e+00
3.985115305422263443e+00, 2.706354208385379767e+00, 3.238800012241315862e+00, 3.565527879657423682e+00, 2.723713505525518830e+00, 3.586164346116676338e+00, 3.194808132807327006e+00, 3.411910115846931379e+00, 4.011920175257756682e+00, 3.679401916269430473e+00, 3.953730053959649826e+00, 3.601136847628795934e+00, 4.534172477687600455e+00, 2.723106945300401982e+00, 2.828674901286447163e+00, -2.780005115987441155e-01, 0.000000000000000000e+00
3.633761079023164253e+00, 2.857195890089205381e+00, 4.023791538633333609e+00, 2.598689510644749845e+00, 3.712444619524589928e+00, 4.330708010457133383e+00, 2.149938994789855506e+00, 2.466330692018198434e+00, 3.926158744231684761e+00, 1.804852705769182997e+00, 2.654837050513813246e+00, 2.885581673461092400e+00, 2.519291022382673439e+00, 3.596967718812776660e+00, 2.157625545605405204e+00, -6.030052629505340267e-01, 0.000000000000000000e+00
3.894531933705835058e+00, 3.181879559399448443e+00, 3.547965371513145172e+00, 4.345079806288270952e+00, 2.510311482866766752e+00, 4.617830965824686551e+00, 4.719046258007303152e+00, 1.979797838424919743e+00, 2.496354407234715467e+00, 4.715771417847879121e+00, 3.490536476535155419e+00, 2.928900435927722867e+00, 2.859853878829018647e+00, 3.213641039950113409e+00, 3.721521252029817095e+00, -2.531738327024349311e-01, 0.000000000000000000e+00
