4.634605276343064517e-01, 3.651425052737856447e+00, 3.398529827721001872e+00, 4.349448371403322078e+00, 3.666666302849947101e+00, 4.643085557289160725e+00, 3.474211806241433997e+00, 5.309236155817896652e+00, 3.565854928050363082e+00, 3.389368504424526307e+00, 3.494639622959608172e+00, 4.297972553805486484e+00, 3.543549062739615785e+00, 3.751959139192125203e+00, 3.731203335936168042e+00, 3.191623766492538650e+00, 3.067082098902348175e+00, 3.299584247217950850e+00, 3.767948613305157846e+00, 3.612677791927657811e+00, 1.874153104603303088e+00, 3.829483415244564259e+00, 2.434437783779896947e+00, 3.257435439701347413e+00, 3.673647174038442653e+00, 2.684330814138831123e+00, 4.481098309474832675e+00, 4.082484689762289065e+00, 4.022185152585275425e+00, 3.542733687422333855e+00, -1.212751118889053986e-01, 0.000000000000000000e+00
6.146557902470489054e+00, 4.171886264106829501e+00, 4.181439528819402618e+00, 4.567416677340903064e+00, 5.297671042071953273e+00, 4.391887315045061690e+00, 4.091844921893791565e+00, 4.499015000931797736e+00, 4.801071005705832562e+00, 5.158676792140838074e+00, 4.188926862369607207e+00, 4.059153872872710345e+00, 5.431655209892128688e+00, 3.682566877751408008e+00, 3.298816556523099131e+00, 4.506688858785122598e+00, 4.174707858449782982e+00, 4.746964587387225265e+00, 5.381400175196293212e+00, 3.032088935701084953e+00, 4.550583750266561367e+00, 3.961642499385730876e+00, 4.830603727147225079e+00, 2.945566890653796399e+00, 4.333220183933965686e+00, 4.568277440302861869e+00, 4.130020720260733746e+00, 4.806700032337307249e+00, 4.850603248865153816e+00, 4.545126089916772472e+00, -6.249194984051910096e-01, 1.000000000000000000e+00
6.320816746532313957e+00, 1.553010707334710805e+00, 1.882093501367481547e+00, 2.779172813377789097e+00, 2.839890902633896985e+00, 2.457547518157785937e+00, 2.159299536013429943e+00, 2.392848835325424695e+00, 9.046960950985760697e-01, 1.926408153802793954e+00, 8.092891257889203160e-01, 2.884942002273704453e+00, 1.775403186112928910e+00, 2.481863564933650679e+00, 1.307247164291289288e+00, 1.610413713257062174e+00, 2.191142327665208001e+00, 2.257111147152652819e+00, 2.531883937759882741e+00, 1.313986770129226489e+00, 1.630060188175876057e+00, 1.776402614824188042e+00, 8.708817008503304535e-01, 1.915028089129807931e+00, 1.459083767667241016e+00, 6.498462589581190940e-01, 1.401142894616372203e+00, 2.089215981996384031e+00, 2.691278515530432180e+00, 2.551207138036001076e+00, -6.935953420538295555e-01, 0.000000000000000000e+00
2.146630081814437041e+00, 3.909983048067538380e+00, 4.336293374439612158e+00, 4.492438052216121136e+00, 5.063676030784932003e+00, 4.737024090433136436e+00, 4.451340137327086666e+00, 5.196492655642091840e+00, 4.239177737055134010e+00, 5.279520828142997502e+00, 6.182865638805628450e+00, 4.330813176666262976e+00, 6.084872225158203918e+00, 6.025616497891312484e+00, 4.350869950257171936e+00, 5.685144017434486940e+00, 5.340123005227416009e+00, 4.760004247059242743e+00, 3.856744423756059081e+00, 3.840577872001982751e+00, 4.392621257573416038e+00, 4.886699944174742072e+00, 4.767444820905744507e+00, 4.339393993442597797e+00, 4.338858572042730621e+00, 4.689497371479681043e+00, 4.598848785506906012e+00, 4.047936429059350694e+00, 4.432008496857875457e+00, 4.662315032311533436e+00, -1.555607296093904690e+00, 1.000000000000000000e+00
3.864154806162328537e+00, 2.400399867506814111e+00, 2.491935090007481701e+00, 1.726259194323211066e+00, 1.171348979422846437e+00, 1.711409970458570129e+00, 1.566222796957239094e+00, 1.588955745561975608e+00, 1.520153543969516630e+00, 2.330523650049723283e+00, 3.018714344709209296e+00, 1.388291292119685494e+00, 1.157720845181641867e+00, 2.116435149153739204e-02, 1.103407170169285134e+00, 1.314067728007301206e+00, 2.771216749582297023e+00, 8.632175922813236646e-01, 7.077214474226156682e-01, 8.541460614022513553e-01, 2.555286471854902874e+00, 1.100366240841389676e+00, 7.684724687025865641e-01, 7.152183771569080584e-01, 1.805380981983215616e+00, 1.463385537121655755e+00, 1.500487425188372193e+00, 8.903488815123448141e-01, 3.209073343465140837e-01, 8.375708859661399330e-01, -2.608137643597585043e-01, 0.000000000000000000e+00
5.191367240940004457e+00, 7.479624641011299424e+00, 7.911791582883961560e+00, 8.460104631491370597e+00, 7.975551941967665925e+00, 7.701601993309646232e+00, 8.488282302695324688e+00, 7.264491899884722770e+00, 7.145057427377366821e+00, 8.397669449366258476e+00, 6.778256223770075195e+00, 8.343980735005732896e+00, 8.135522057492142523e+00, 7.384040419003754963e+00, 8.009827657224533937e+00, 7.588284328175014082e+00, 6.908566750054530914e+00, 7.737446770047020195e+00, 8.062941273561031963e+00, 9.470795334192725790e+00, 7.758093097794912296e+00, 7.349338809273977091e+00, 8.162587129339117453e+00, 7.643061383375455264e+00, 7.089224486298633998e+00, 7.175532475019528178e+00, 7.564713079131934137e+00, 7.429752279022621586e+00, 8.145802177583428616e+00, 8.123599561863320773e+00, -6.029079913703786486e-01, 1.000000000000000000e+00
3.021893301760562700e+00, 4.542275240031114159e+00, 4.124499279626754777e+00, 4.616181275192767330e+00, 5.331794716684252755e+00, 3.976433931329272919e+00, 5.035599578516586128e+00, 4.096295370912343969e+00, 3.471661407385908227e+00, 4.906051367607387803e+00, 3.488051140705625386e+00, 4.400401229382945978e+00, 5.128793905375942153e+00, 5.324325694866293368e+00, 4.856528814147075046e+00, 4.809648095592505612e+00, 4.880541167557625570e+00, 5.366404323614930583e+00, 5.598142072847070772e+00, 3.160599010656804708e+00, 3.269831881103124616e+00, 4.880030817958406431e+00, 4.819374389472730336e+00, 4.473332842031643608e+00, 5.153135304307449260e+00, 3.613920086028188816e+00, 4.874280957316616814e+00, 3.864032358395800504e+00, 4.759353065789516002e+00, 4.974857325752128467e+00, -9.730782273649362102e-01, 1.000000000000000000e+00
8.062718585225413293e+00, 5.733976680747716159e+00, 6.944009908900615535e+00, 6.486619861604808079e+00, 6.337044235578323637e+00, 6.665158294143318507e+00, 6.917223279084702803e+00, 5.740561853488535426e+00, 6.282350189853908695e+00, 5.912715041613191502e+00, 6.477848548526119465e+00, 6.076169855489546023e+00, 7.180720404690116965e+00, 6.978745965764815651e+00, 5.838141633802937491e+00, 6.138480553626033398e+00, 5.903886932083646677e+00, 6.544856640642910506e+00, 6.091956994549281745e+00, 5.380030436843250108e+00, 6.424565860161315811e+00, 5.667216269377792770e+00, 5.971543987682546017e+00, 8.024474159561291842e+00, 5.857406418683351212e+00, 5.493882290482199338e+00, 5.486255688046748347e+00, 5.863369858249049216e+00, 6.008560104486788234e+00, 5.442011509707637806e+00, 1.306736123057637533e+00, 1.000000000000000000e+00
1.588344567515264316e+00, 4.894962518495700188e-01, -1.551143798789960115e-01, 1.399347644913275790e+00, -6.426606814162649783e-01, 1.682637640842313154e+00, -4.833140959335819886e-01, 7.235342770589623385e-01, 7.875954272879028828e-01, -1.315015420003682323e-01, -4.491795302786307786e-01, -3.513554167012280516e-01, -7.732566393033506458e-01, -1.198951614398762189e-01, -2.363862715411322313e-01, 9.830175967774494872e-01, 9.949423161342703104e-01, 1.254250598981884401e+00, 2.320407574903084136e+00, 9.505645554242612150e-01, 4.563682328753744244e-01, 1.313685972291777304e+00, 1.685146935130532597e+00, -5.304453105545325897e-01, 1.453210411761657550e+00, 1.260730317578559134e+00, 1.701608938649336267e+00, 1.251127932584439773e+00, 2.123385790520006200e+00, 1.243671525164071312e+00, 5.921628869454891309e-01, 0.000000000000000000e+00
2.735036452582746413e+00, 5.032893939971186725e+00, 5.407520319062812497e+00, 5.845926390167336173e+00, 5.828608570071046380e+00, 5.145388638379891688e+00, 6.103325925493294335e+00, 4.324413797843886798e+00, 6.183329694705010482e+00, 5.202881994001417709e+00, 5.872277856590797818e+00, 5.808406062092641875e+00, 5.133096374791375816e+00, 4.262017614669641574e+00, 5.171055325105506029e+00, 6.600185264276061226e+00, 5.101733383406411804e+00, 5.914837561704871405e+00, 7.273776160263354384e+00, 5.708554044147343909e+00, 5.515696517715696245e+00, 7.041451856551690369e+00, 6.484781797716674845e+00, 6.974757724386554614e+00, 7.139703698516285613e+00, 5.150026277965897847e+00, 5.989378078264893546e+00, 5.801690314057514897e+00, 5.358478574682852269e+00, 6.701884582737701379e+00, -4.326484562218757546e-01, 1.000000000000000000e+00
6.500253617655026517e+00, 4.677059262435495413e+00, 6.323930653770418076e+00, 4.819455572108706676e+00, 4.725411493204233260e+00, 5.601617122309048291e+00, 5.986630750248889576e+00, 5.488275445900541172e+00, 4.961113739972859094e+00, 5.533848860379492862e+00, 5.333307945587389298e+00, 6.329679045773513479e+00, 5.396638251813873133e+00, 4.791095429501925018e+00, 5.045311868471124228e+00, 5.450041247186499405e+00, 4.420478490322521381e+00, 4.684649510791698113e+00, 5.817698567910719376e+00, 6.225919622076633075e+00, 5.774801263811681018e+00, 5.441333508223853421e+00, 5.292170826661143579e+00, 7.717571138959456789e+00, 6.271683205047269283e+00, 5.033861606110447973e+00, 5.249029612445110793e+00, 5.531106070553833298e+00, 3.998378085044178576e+00, 5.433949788605984210e+00, -1.377242526744702822e+00, 1.000000000000000000e+00
4.483895959187005786e+00, 3.240170143255662882e+00, 2.434014675602348188e+00, 1.924392016707267228e+00, 3.118216067187528306e+00, 2.411678741923723113e+00, 1.734506903511478182e+00, 2.598206403775669582e+00, 4.999551763315396080e+00, 3.552754590835083270e+00, 3.157375284481495292e+00, 1.880640475739055795e+00, 2.628118703237418252e+00, 3.097477160019062481e+00, 1.862947812517452117e+00, 3.465531431168789478e+00, 4.148436738546214642e+00, 3.308601114245439234e+00, 2.353725727675012092e+00, 2.327406328863515395e+00, 9.242347028278414811e-01, 2.390386353319676527e+00, 1.982501347172266559e+00, 2.763884377172480367e+00, 3.014213306100310685e+00, 2.887849681112183209e+00, 2.235909962846736043e+00, 3.080029986424748678e+00, 3.020960060119573409e+00, 1.787837201463115200e+00, -7.223239182168109673e-01, 0.000000000000000000e+00
7.327617505432577616e+00, 4.989972030048644314e+00, 3.825507627955003098e+00, 5.049677657616488347e+00, 4.095484408100368512e+00, 5.105570064252318296e+00, 5.447442704785767198e+00, 5.356540813919822952e+00, 4.312983752922948888e+00, 5.561793334172634218e+00, 4.959496419040579696e+00, 3.924369017190159514e+00, 4.958442757263280321e+00, 4.289830633073078658e+00, 3.578358747126387129e+00, 3.352077349148133933e+00, 4.664766271219892069e+00, 5.230180146606047131e+00, 5.553951496756679873e+00, 5.501915003897796197e+00, 3.842035355979490419e+00, 5.181691091810654903e+00, 4.094900983378574111e+00, 4.470718682657374821e+00, 5.684172464898807675e+00, 5.005462971901222247e+00, 5.420420016104298355e+00, 5.796784595081676983e+00, 4.468990495734098900e+00, 4.566110465912422534e+00, -1.497078699152053272e+00, 1.000000000000000000e+00
3.285726116858024959e+00, 1.583029862501351470e+00, 2.497965130198498862e+00, 2.340094883296241157e+00, 1.121639697910262523e+00, 1.674987907425968814e+00, 1.940640611957145101e+00, 2.049145002758065992e+00, 1.531075172526829675e+00, 2.058348729912286679e+00, 1.716510695751835680e+00, 1.650806063226299525e+00, 1.825998316652026165e+00, 2.763949320120973496e+00, 2.252162437417835505e+00, 3.429987570990070456e+00, 2.568010113782918324e+00, 1.906952589258273267e+00, 2.508576819481146192e+00, 1.729445796038424188e+00, 2.510850851709091280e+00, 1.777056195889669343e+00, 1.582662896303854261e+00, 1.828244283286417637e+00, 1.651240805481951845e+00, 2.609106314677727578e+00, 2.537156178781170723e+00, 2.726058850168276315e+00, 1.956077383997679053e+00, 2.563449728433088382e+00, -7.849717485570382181e-01, 0.000000000000000000e+00
4.375421799595882177e+00, 3.828270780159097608e+00, 5.166795364923454592e+00, 5.402722023517350536e+00, 4.005041866772613979e+00, 3.894382350073005927e+00, 5.272714175695146999e+00, 6.152208345030075520e+00, 5.596652530154416993e+00, 5.637899239578201716e+00, 5.225896964173577075e+00, 4.568152807378437430e+00, 4.905222023202703951e+00, 4.287189499783708335e+00, 6.009627450328345333e+00, 4.872416035378172694e+00, 5.145919380720274106e+00, 4.295986159393824444e+00, 4.072716548501416511e+00, 5.677713245779656859e+00, 5.014377026488808120e+00, 5.887405462280199231e+00, 5.463105752744239929e+00, 4.355560012933791469e+00, 5.569552043533318120e+00, 4.680926949429267125e+00, 4.517415508499045274e+00, 5.370415927345093543e+00, 5.740562996345444979e+00, 5.335947104744085401e+00, -1.785899899711902661e+00, 1.000000000000000000e+00
2.915783774038139597e+00, 3.403962048061598189e+00, 4.843438087719118990e+00, 4.415108886273130473e+00, 3.547346679035235262e+00, 4.598222471996406213e+00, 5.142904333930701455e+00, 5.053108592636415430e+00, 5.113958087683295517e+00, 5.773982834573114786e+00, 4.668441353494688251e+00, 4.112702454345301462e+00, 5.767831063693233062e+00, 3.796592514573546850e+00, 4.574510864092016682e+00, 5.482200911574572011e+00, 3.450512621353067466e+00, 5.545877121792273101e+00, 5.442167081860224798e+00, 4.830362203087167572e+00, 5.133729051055237136e+00, 4.925211585289375193e+00, 4.257229008824420902e+00, 3.552244905028100863e+00, 5.085565087570067533e+00, 4.436188706387373948e+00, 4.967916820240413145e+00, 4.625422984718174924e+00, 4.645019710027851190e+00, 4.318466382398892911e+00, -1.134197281337693486e+00, 1.000000000000000000e+00
5.499646493496264554e+00, 6.489670243032234609e+00, 5.112508766893906653e+00, 6.022889533052417477e+00, 7.145709797626999205e+00, 7.492388149707146283e+00, 6.741012720278433790e+00, 6.507554307989304121e+00, 6.946781862852709821e+00, 6.450017842558682268e+00, 7.159268322397757345e+00, 6.050270626322402201e+00, 6.506161478962550149e+00, 6.427323695694971306e+00, 6.188700273217655479e+00, 7.417205664481368643e+00, 6.583836585874900393e+00, 6.728771569319744295e+00, 7.187322844396804911e+00, 5.830070552452643717e+00, 6.085312456678549253e+00, 6.816245948707489788e+00, 7.392355946186378368e+00, 5.877137673591560585e+00, 5.982641143666040051e+00, 5.841971083971841949e+00, 6.047365170939650980e+00, 4.665271390221053416e+00, 5.532674237976664244e+00, 6.733009873742000551e+00, 1.576208109875464114e+00, 1.000000000000000000e+00
2.768680989134758352e+00, 1.016718303963676462e+00, 1.967001971510438096e+00, 1.608373601551554621e+00, 3.912115204149131387e-01, 5.067329904134889595e-01, 2.644811154434032474e-01, 1.702922534717048464e-01, 2.302737096007455797e+00, 1.498605643153018363e+00, 3.343228868704151147e-01, 1.658374217992276467e+00, 1.139018772156592085e+00, 5.369125180057920943e-01, -3.435719480097576550e-01, 2.911358816091635937e-01, 8.151442233770009871e-01, 2.081153567090401779e+00, 1.453236900391371655e+00, 1.806162412917477145e+00, 1.211276497399905505e+00, 3.492370600055392238e-01, 1.361565545677892786e+00, 2.080934518042280246e+00, 6.248365521254393151e-01, 4.448074658650216229e-01, -4.187597784638370513e-01, 1.105262191859186949e+00, 8.571391663990013399e-01, 7.438680920119260520e-01, 2.169651517647687988e-01, 0.000000000000000000e+00
6.414720516207740530e+00, 2.843373041359231301e+00, 2.850983458367427836e+00, 3.117136498090156138e+00, 2.433272726549534415e+00, 2.728712218158962255e+00, 3.640112231009757782e+00, 2.769322092819235248e+00, 3.910914838151775097e+00, 1.600479335956149995e+00, 2.791829825286637146e+00, 1.708957979521117387e+00, 4.068045876336097599e+00, 2.994808036045200517e+00, 3.141984450029857268e+00, 1.874904585067772356e+00, 2.496628485774349482e+00, 2.483142643044504716e+00, 2.328733173900576769e+00, 4.160406565764120046e+00, 3.214648948302294862e+00, 1.502727731587349069e+00, 2.445493440488863079e+00, 3.710276657573476466e+00, 2.399133570501087220e+00, 2.404455524826941026e+00, 2.979263349341334521e+00, 2.502766715883121051e+00, 2.911845093521007399e+00, 2.319517931485427731e+00, -6.543056257024278954e-01, 0.000000000000000000e+00
2.841060229891450906e+00, 4.396289627777766995e+00, 4.758843131543059712e+00, 5.180474741474530909e+00, 3.461093938792118685e+00, 3.879801273568696640e+00, 5.087519543339833916e+00, 4.668397255418054392e+00, 3.309788573659305122e+00, 3.750544223090881424e+00, 5.340174307455548330e+00, 4.087128557995405309e+00, 3.566887558916185696e+00, 4.261392558128092922e+00, 3.195400208264647546e+00, 4.982793894031688708e+00, 4.797553511835964457e+00, 4.476613255304124017e+00, 4.518355997228431953e+00, 3.427820597880919529e+00, 4.906159196191394400e+00, 4.373417771766618500e+00, 4.061090852233681048e+00, 4.436891151274039657e+00, 4.935867582457001745e+00, 4.427525696041369585e+00, 5.198844809780524656e+00, 4.277906004744645330e+00, 5.616638208371355745e+00, 4.023339211480513100e+00, -5.405136128759054914e-01, 1.000000000000000000e+00
7.161364389599295777e+00, 1.122549739822014558e+00, 2.412823709436433539e+00, 1.650878722797191056e+00, 1.555142030801953013e+00, 1.592524748393594702e+00, 1.720710688802431498e+00, 9.077071505046645505e-01, 2.115566986106091285e+00, 9.974077442599051935e-01, 3.086869118844635107e+00, 1.631346102167073209e+00, 1.656403388899916784e+00, 1.350444174416999932e+00, 1.876956209340572723e+00, 1.583549934198863252e+00, 1.533719594573895506e+00, 2.186857743285449907e+00, 1.686533221273926131e+00, 2.426460321059109582e+00, 9.174572546600052725e-01, 1.723083580394424441e+00, 1.166347602284160345e+00, 3.145178401777002808e+00, 1.366947899295084756e+00, 1.050288064894884243e+00, 1.353538882650008102e+00, 2.675132726936515937e+00, 1.295430139380464585e+00, 1.680532762806267399e+00, -7.044072593792852777e-01, 0.000000000000000000e+00
4.049271154070702927e+00, 5.676996189757498534e+00, 5.020152390540483900e+00, 5.823503246902439479e+00, 5.385413746301130899e+00, 5.199602980624790760e+00, 5.803025593365054746e+00, 5.397815312081162276e+00, 5.567580122407997933e+00, 5.530270804391618000e+00, 6.319052182469324208e+00, 5.625816211542526091e+00, 5.227327329620695906e+00, 5.807121304254516225e+00, 4.739338946210621017e+00, 4.562213583539533879e+00, 5.378202769492052226e+00, 6.458474154928078192e+00, 5.771360712297758155e+00, 5.701923772550181901e+00, 4.386334378928345323e+00, 5.989238842070662372e+00, 5.778119505439487824e+00, 6.516846464515678505e+00, 7.209501004394610391e+00, 6.131096633084426983e+00, 6.765793417531897447e+00, 6.207539818762929151e+00, 5.521234373021929542e+00, 7.146898243368402959e+00, -5.297561176822280782e-01, 1.000000000000000000e+00
1.959280924298052451e+00, 3.239029266816576769e+00, 3.397879409819010377e+00, 3.581472541226479400e+00, 3.284412682829979779e+00, 2.759575329304852165e+00, 4.011117976801416241e+00, 2.974723279539698950e+00, 6.214249787656331847e+00, 2.505359062797965830e+00, 3.490047076030204476e+00, 3.143389512654437556e+00, 4.518533709796883180e+00, 5.279050151267496105e+00, 5.011871242117540426e+00, 4.290453752799403553e+00, 3.583912016031816528e+00, 3.480368510213234234e+00, 2.960621641432568119e+00, 2.707379673805539788e+00, 4.460775656422280022e+00, 3.187882738082508993e+00, 3.809037239885082027e+00, 2.900751758606535002e+00, 3.363738958476101715e+00, 3.821936687524074117e+00, 4.759034400400166120e+00, 3.264017470476288096e+00, 4.563604226385102436e+00, 3.935206475195514919e+00, -6.568240555774082501e-02, 0.000000000000000000e+00
