0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 146, 147, 148, 149, 150, 151, 152, 153, 154, 155, 156, 157, 158, 159, 160, 161, 162, 163, 164, 165, 166, 167, 168, 169, 170, 171, 172, 173, 174, 175, 176, 177, 178, 179, 180, 181, 182, 183, 184, 185, 186, 187, 188, 189, 190, 191, 192, 193, 194, 195, 196, 197, 198, 199
12, 0, 11, 1, 10, 10, 11, 10, 4, 10, 0, 6, 9, 12, 9, 1, 12, 4, 8, 13, 11, 10, 2, 14, 12, 12, 7, 5, 15, 12, 9, 13, 10, 14, 15, 14, 14, 9, 6, 6, 12, 4, 8, 12, 6, 4, 14, 15, 12, 15, 0, 9, 5, 11, 15, 4, 14, 7, 11, 13, 10, 10, 16, 11, 10, 13, 9, 15, 4, 8, 10, 15, 5, 6, 6, 4, 12, 2, 5, 11, 7, 6, 6, 14, 4, 5, 5, 13, 15, 10, 12, 9, 9, 11, 10, 11, 2, 5, 4, 12, 12, 15, 4, 5, 6, 10, 4, 11, 15, 2, 5, 4, 5, 6, 9, 6, 5, 16, 4, 8, 5, 5, 14, 6, 4, 9, 6, 14, 4, 5, 8, 13, 6, 15, 4, 12, 9, 11, 15, 9, 6, 15, 4, 2, 5, 12, 6, 10, 6, 9, 9, 4, 10, 7, 14, 2, 11, 9, 2, 6, 13, 4, 13, 11, 4, 4, 12, 7, 4, 12, 13, 9, 6, 10, 14, 12, 6, 14, 10, 13, 8, 1, 5, 11, 14, 11, 13, 12, 15, 12, 4, 8, 13, 4, 12, 12, 4, 10, 13, 10
11, 0, 10, 1, 9, 9, 10, 9, 3, 9, 0, 5, 8, 11, 8, 1, 11, 3, 7, 12, 10, 9, 2, 4, 11, 11, 1, 4, 14, 11, 8, 12, 9, 13, 14, 13, 13, 8, 5, 5, 11, 10, 7, 11, 5, 3, 13, 14, 0, 14, 0, 8, 4, 10, 14, 3, 13, 6, 10, 12, 9, 9, 15, 10, 0, 10, 4, 14, 3, 7, 9, 14, 4, 11, 5, 3, 11, 2, 4, 10, 3, 5, 5, 4, 3, 4, 4, 12, 14, 9, 11, 8, 8, 10, 9, 10, 2, 4, 3, 11, 11, 14, 3, 4, 5, 9, 3, 6, 9, 5, 4, 3, 4, 5, 8, 5, 4, 15, 3, 7, 4, 4, 13, 10, 3, 8, 5, 4, 3, 4, 7, 12, 5, 14, 3, 11, 8, 6, 14, 8, 5, 14, 3, 2, 4, 11, 0, 11, 5, 8, 8, 3, 9, 6, 13, 2, 10, 8, 5, 5, 12, 3, 12, 10, 3, 3, 11, 10, 3, 2, 12, 8, 5, 9, 4, 11, 5, 13, 9, 6, 7, 1, 4, 10, 13, 10, 12, 11, 14, 11, 3, 7, 12, 3, 6, 11, 3, 11, 12, 9
11, 0, 10, 1, 9, 9, 10, 9, 3, 9, 0, 5, 8, 11, 8, 1, 11, 3, 7, 12, 10, 9, 2, 4, 11, 11, 1, 4, 14, 11, 8, 12, 9, 4, 14, 13, 13, 8, 2, 5, 11, 10, 7, 11, 5, 3, 13, 14, 0, 14, 0, 8, 4, 10, 14, 3, 13, 6, 10, 12, 9, 9, 15, 10, 9, 10, 4, 14, 3, 7, 9, 14, 4, 0, 5, 3, 11, 2, 4, 10, 6, 5, 5, 4, 3, 4, 4, 12, 14, 9, 11, 8, 8, 10, 9, 10, 2, 4, 3, 11, 11, 14, 3, 4, 5, 9, 3, 10, 9, 5, 4, 3, 4, 5, 8, 5, 4, 15, 1, 7, 4, 4, 13, 10, 3, 8, 5, 13, 3, 4, 7, 12, 5, 5, 3, 11, 8, 10, 14, 8, 5, 14, 3, 2, 4, 11, 0, 9, 5, 8, 8, 3, 9, 12, 13, 2, 10, 8, 11, 5, 12, 3, 12, 10, 3, 3, 11, 6, 3, 11, 12, 8, 5, 9, 4, 11, 5, 4, 9, 12, 7, 1, 4, 10, 13, 10, 12, 11, 14, 11, 3, 7, 12, 3, 6, 11, 3, 11, 12, 0
11, 0, 10, 1, 9, 9, 10, 9, 3, 9, 0, 5, 8, 11, 8, 1, 11, 3, 7, 12, 10, 9, 2, 4, 11, 11, 1, 4, 14, 11, 8, 12, 9, 13, 14, 13, 13, 8, 10, 5, 11, 10, 7, 11, 5, 3, 13, 14, 0, 14, 0, 8, 7, 10, 14, 3, 13, 12, 10, 12, 9, 9, 15, 10, 9, 10, 8, 14, 3, 7, 9, 14, 13, 0, 5, 3, 11, 2, 4, 10, 6, 5, 5, 4, 3, 4, 4, 12, 14, 9, 11, 8, 8, 10, 9, 10, 2, 4, 3, 11, 11, 14, 3, 4, 5, 9, 3, 10, 9, 11, 4, 3, 4, 5, 8, 5, 4, 15, 3, 7, 4, 4, 13, 10, 3, 8, 5, 13, 3, 4, 7, 12, 5, 14, 3, 11, 8, 10, 14, 8, 5, 14, 3, 2, 4, 11, 11, 9, 5, 8, 8, 3, 9, 3, 13, 2, 10, 8, 11, 5, 12, 3, 10, 10, 3, 3, 11, 12, 3, 11, 12, 8, 5, 9, 4, 11, 5, 4, 9, 12, 7, 1, 4, 10, 13, 10, 12, 11, 14, 11, 3, 7, 12, 3, 11, 11, 3, 11, 12, 9
11, 0, 10, 1, 9, 9, 10, 9, 3, 9, 0, 11, 8, 11, 8, 1, 11, 3, 4, 12, 10, 9, 2, 13, 11, 11, 1, 4, 14, 11, 8, 12, 9, 4, 14, 13, 13, 8, 2, 5, 11, 10, 7, 11, 5, 3, 13, 14, 11, 14, 0, 8, 4, 12, 14, 3, 13, 12, 10, 12, 9, 9, 15, 10, 9, 12, 8, 14, 3, 7, 9, 14, 4, 9, 5, 3, 11, 2, 4, 10, 3, 5, 5, 4, 3, 4, 4, 12, 14, 9, 11, 8, 8, 10, 9, 10, 2, 4, 3, 11, 11, 14, 3, 4, 5, 9, 3, 10, 9, 5, 4, 3, 4, 5, 8, 5, 4, 14, 3, 7, 4, 4, 13, 10, 3, 8, 10, 13, 3, 4, 4, 12, 5, 14, 3, 11, 8, 12, 14, 8, 5, 14, 3, 2, 4, 11, 0, 9, 5, 8, 8, 3, 13, 3, 13, 2, 10, 8, 10, 5, 12, 3, 10, 10, 3, 3, 11, 12, 3, 11, 12, 8, 5, 9, 4, 11, 5, 4, 9, 12, 7, 1, 4, 10, 13, 10, 12, 11, 14, 11, 3, 7, 12, 3, 11, 11, 3, 11, 12, 9
10, 0, 9, 1, 8, 8, 9, 8, 3, 8, 0, 9, 7, 10, 7, 1, 10, 3, 4, 11, 9, 8, 2, 4, 10, 10, 1, 4, 13, 10, 7, 11, 8, 12, 13, 12, 12, 7, 9, 5, 10, 3, 6, 10, 5, 3, 12, 13, 10, 13, 0, 7, 4, 11, 13, 3, 12, 11, 9, 11, 8, 8, 14, 9, 8, 10, 4, 13, 3, 6, 8, 13, 4, 5, 5, 3, 10, 2, 4, 9, 3, 5, 5, 4, 3, 4, 4, 11, 13, 8, 10, 7, 7, 9, 8, 9, 5, 4, 3, 10, 10, 13, 3, 4, 5, 8, 3, 9, 8, 10, 4, 3, 4, 5, 7, 5, 4, 14, 3, 6, 4, 4, 12, 9, 3, 7, 9, 12, 3, 4, 4, 11, 5, 13, 3, 10, 7, 11, 13, 7, 5, 13, 3, 2, 4, 10, 0, 8, 5, 7, 7, 3, 8, 11, 12, 2, 9, 7, 9, 5, 11, 3, 9, 9, 3, 3, 10, 11, 3, 2, 11, 7, 5, 8, 4, 10, 5, 12, 8, 11, 6, 1, 4, 9, 12, 9, 11, 10, 13, 10, 3, 6, 11, 3, 10, 10, 11, 10, 11, 8
10, 0, 9, 1, 8, 8, 9, 8, 3, 8, 0, 9, 7, 10, 7, 1, 10, 3, 4, 11, 9, 8, 2, 12, 10, 10, 1, 4, 13, 10, 7, 9, 8, 12, 13, 12, 12, 7, 9, 5, 10, 9, 6, 10, 5, 3, 12, 13, 0, 13, 0, 7, 4, 11, 13, 3, 12, 11, 9, 11, 8, 8, 14, 9, 8, 9, 4, 13, 3, 6, 8, 13, 12, 5, 5, 3, 10, 2, 4, 9, 3, 5, 5, 12, 3, 4, 4, 11, 13, 8, 10, 7, 7, 9, 8, 9, 2, 12, 3, 10, 10, 13, 3, 4, 5, 0, 3, 9, 8, 5, 4, 3, 4, 5, 7, 5, 4, 5, 3, 6, 4, 4, 12, 9, 3, 7, 5, 12, 3, 4, 4, 11, 10, 13, 3, 10, 7, 11, 13, 7, 5, 13, 3, 2, 12, 10, 0, 8, 5, 7, 7, 3, 8, 3, 12, 2, 9, 7, 5, 5, 11, 3, 9, 9, 3, 3, 10, 11, 3, 2, 11, 7, 5, 8, 4, 5, 5, 12, 8, 11, 6, 1, 4, 9, 12, 9, 11, 10, 13, 10, 3, 6, 11, 3, 10, 10, 3, 10, 11, 8
2, 0, 9, 1, 8, 8, 9, 8, 3, 8, 0, 5, 7, 10, 7, 1, 10, 3, 4, 11, 9, 8, 2, 12, 10, 10, 1, 4, 13, 10, 7, 11, 8, 12, 13, 12, 12, 7, 9, 5, 10, 9, 6, 10, 5, 3, 12, 13, 10, 13, 0, 7, 4, 11, 13, 3, 12, 11, 9, 11, 8, 8, 14, 9, 13, 9, 4, 13, 3, 6, 8, 13, 12, 0, 5, 3, 10, 2, 4, 9, 9, 5, 5, 12, 3, 4, 4, 11, 13, 8, 10, 7, 7, 9, 8, 9, 5, 4, 3, 10, 10, 13, 9, 4, 5, 8, 3, 9, 13, 10, 4, 3, 4, 5, 7, 5, 4, 14, 3, 6, 4, 4, 12, 9, 3, 7, 5, 12, 3, 4, 4, 11, 5, 13, 3, 10, 7, 11, 13, 7, 5, 13, 3, 2, 12, 10, 0, 10, 5, 7, 7, 3, 8, 3, 12, 2, 9, 7, 2, 5, 11, 3, 9, 9, 3, 3, 10, 11, 3, 10, 11, 7, 5, 8, 4, 10, 5, 12, 8, 11, 6, 1, 7, 9, 12, 9, 11, 10, 13, 10, 3, 6, 11, 3, 2, 10, 3, 10, 11, 8
10, 0, 9, 1, 8, 8, 9, 8, 3, 13, 0, 5, 7, 10, 7, 1, 10, 3, 4, 11, 9, 12, 2, 12, 10, 10, 1, 4, 13, 10, 7, 11, 8, 12, 13, 12, 12, 7, 9, 5, 10, 9, 6, 10, 5, 3, 12, 13, 10, 13, 0, 7, 4, 9, 13, 3, 12, 11, 9, 11, 8, 8, 14, 9, 0, 9, 4, 13, 3, 6, 8, 13, 12, 8, 5, 3, 10, 5, 4, 9, 3, 5, 5, 12, 3, 4, 4, 11, 13, 13, 10, 7, 7, 9, 8, 9, 5, 12, 3, 10, 10, 13, 3, 4, 5, 8, 3, 3, 13, 5, 4, 3, 4, 5, 7, 5, 4, 14, 3, 6, 4, 4, 12, 9, 3, 7, 5, 12, 3, 4, 4, 11, 5, 5, 3, 10, 7, 9, 13, 7, 5, 13, 3, 5, 12, 10, 10, 8, 5, 7, 7, 3, 12, 3, 12, 2, 9, 7, 10, 5, 11, 3, 9, 9, 3, 3, 10, 11, 3, 10, 11, 7, 5, 8, 12, 10, 5, 12, 8, 11, 6, 1, 4, 9, 12, 9, 11, 10, 13, 10, 3, 6, 11, 3, 10, 10, 3, 8, 11, 8
10, 0, 9, 1, 8, 8, 9, 8, 3, 12, 0, 5, 7, 10, 7, 1, 10, 3, 6, 11, 9, 8, 2, 4, 10, 10, 1, 4, 13, 10, 7, 11, 13, 12, 13, 12, 12, 7, 5, 5, 10, 9, 6, 10, 5, 3, 12, 13, 10, 13, 0, 7, 4, 9, 13, 3, 12, 11, 9, 11, 8, 8, 14, 9, 8, 9, 4, 13, 3, 6, 8, 13, 4, 5, 5, 3, 10, 5, 4, 9, 9, 5, 5, 4, 3, 4, 4, 11, 13, 13, 10, 7, 7, 9, 8, 9, 5, 12, 3, 10, 10, 13, 3, 4, 5, 8, 3, 9, 13, 5, 4, 3, 4, 5, 7, 5, 4, 5, 3, 6, 4, 4, 12, 9, 3, 7, 5, 4, 3, 4, 4, 11, 5, 13, 3, 10, 7, 11, 13, 7, 5, 13, 3, 5, 4, 10, 0, 8, 5, 7, 7, 3, 8, 11, 12, 2, 9, 7, 9, 5, 11, 3, 2, 9, 3, 3, 10, 9, 3, 10, 11, 7, 5, 8, 12, 10, 5, 12, 8, 11, 6, 1, 4, 9, 12, 9, 11, 10, 13, 10, 3, 6, 11, 3, 9, 10, 3, 8, 11, 8
10, 0, 9, 1, 8, 8, 9, 8, 3, 13, 0, 5, 7, 10, 7, 1, 10, 3, 4, 11, 9, 12, 2, 4, 10, 10, 1, 4, 13, 10, 7, 11, 13, 12, 13, 12, 12, 7, 9, 5, 10, 9, 6, 10, 5, 3, 12, 13, 2, 13, 0, 7, 4, 9, 13, 3, 12, 11, 9, 11, 8, 8, 13, 9, 13, 9, 4, 13, 3, 6, 8, 13, 4, 5, 5, 3, 10, 5, 4, 9, 9, 10, 5, 12, 3, 4, 4, 11, 13, 13, 10, 7, 7, 9, 8, 9, 5, 12, 3, 10, 0, 13, 3, 4, 5, 8, 3, 9, 13, 10, 4, 3, 4, 5, 7, 5, 4, 13, 3, 6, 4, 4, 12, 5, 3, 7, 5, 12, 3, 4, 4, 11, 5, 13, 3, 10, 7, 11, 13, 7, 5, 13, 3, 5, 12, 10, 0, 8, 5, 7, 7, 3, 12, 11, 12, 2, 9, 7, 10, 5, 11, 3, 9, 9, 3, 3, 10, 11, 3, 10, 11, 7, 5, 8, 12, 10, 5, 12, 8, 11, 6, 1, 4, 9, 12, 9, 11, 10, 13, 10, 3, 6, 11, 3, 10, 10, 11, 8, 11, 8
